D2369	T0909
D1633	T1168
D0955	T2472
D0779	T2218
D2796	T2041
D0625	T0436
D1688	T0159
D1299	T0343
D2624	T1377
D2689	T3132
D1064	T1247
D2403	T0276
D1937	T1363
D1932	T0527
D1954	T0511
D0924	T0213
D1399	T1912
D2808	T1677
D1279	T0346
D0748	T3280
D0718	T0607
D2801	T1072
D1033	T1373
D2015	T1673
D2976	T2971
D1299	T1129
D1332	T2971
D1241	T2781
D1332	T2477
D0645	T0007
D2640	T3305
D1175	T1359
D0364	T0112
D1936	T0428
D2849	T1025
D2137	T1408
D1290	T1556
D1633	T0441
D1488	T2137
D1917	T3338
D2850	T3042
D0384	T0855
D1789	T3228
D0333	T3378
D3057	T1130
D2903	T1947
D1741	T2592
D1069	T0165
D1840	T1259
D2500	T1912
D0779	T0413
D1378	T3111
D1036	T3091
D1069	T0057
D2741	T2324
D0453	T0855
D2053	T0351
D0951	T1980
D1743	T3137
D2341	T2131
D2899	T0832
D3075	T1111
D2356	T2278
D1950	T1160
D1743	T0287
D1567	T0128
D2324	T1799
D2406	T1896
D2846	T1013
D1183	T2641
D2812	T1891
D2703	T2958
D1296	T1411
D2680	T1303
D1633	T1873
D0422	T3060
D1144	T0574
D2038	T1333
D1743	T2824
D2307	T0048
D1928	T0466
D1223	T1677
D2493	T1086
D3012	T3331
D1080	T0759
D1858	T1173
D0995	T3052
D2822	T0038
D0141	T0077
D0663	T1041
D1661	T2009
D1678	T1638
D0933	T1044
D2087	T1115
D0239	T2241
D2302	T0603
D3066	T3316
D2566	T1843
D2202	T3190
D2302	T2040
D2264	T3178
D1019	T2148
D2087	T3043
D1129	T0387
D0816	T3359
D1652	T2269
D0757	T3228
D2862	T1541
D0064	T0856
D1290	T1886
D0801	T2425
D1940	T1897
D1012	T2020
D1175	T1358
D1940	T0708
D1183	T2813
D0802	T0222
D2040	T3235
D1998	T1632
D1416	T1306
D0526	T1507
D0837	T3316
D1012	T2289
D0950	T1352
D0949	T3429
D1940	T0695
D1536	T1653
D2511	T1319
D1474	T0876
D1009	T0552
D2206	T2677
D2188	T2894
D1743	T0659
D2302	T1164
D1332	T1891
D1113	T3316
D2349	T3358
D0392	T1913
D1893	T0770
D2046	T3172
D2137	T1821
D2135	T0451
D2459	T0670
D1178	T2343
D2836	T1960
D0437	T3257
D0560	T0444
D0918	T1555
D1567	T3282
D0482	T0018
D0949	T2599
D0892	T1294
D0995	T3037
D0495	T2943
D1886	T1231
D0802	T2628
D0834	T1088
D0062	T1594
D2379	T1413
D2467	T2279
D1992	T1210
D0435	T3006
D1682	T1482
D2302	T0032
D1323	T0573
D1590	T2502
D1743	T2237
D1940	T2630
D0795	T0850
D1633	T2340
D1533	T1961
D0572	T1509
D0742	T2182
D2302	T1935
D1688	T0563
D1688	T1005
D1980	T3134
D0470	T3004
D2646	T1384
D2634	T2594
D2065	T2159
D3012	T3018
D1317	T2913
D1940	T2249
D2758	T1698
D1633	T0446
D1750	T1185
D1688	T0853
D1185	T2457
D0792	T3222
D0184	T2054
D2614	T0940
D1020	T1290
D1144	T2404
D1475	T2021
D1548	T2181
D1038	T1944
D0374	T0855
D0146	T0138
D2894	T1189
D1366	T1988
D2528	T1634
D2302	T1874
D1397	T2279
D0607	T3316
D0949	T1697
D0341	T0623
D2000	T0072
D1886	T1266
D0288	T0547
D1688	T2443
D1256	T0064
D1917	T2282
D2036	T2087
D1124	T1499
D2215	T0673
D0311	T2081
D1053	T0322
D0063	T3024
D1194	T3316
D2627	T1673
D1308	T1329
D2720	T0037
D2703	T2278
D1364	T0870
D1627	T2635
D2781	T3397
D2137	T0396
D0949	T3428
D2028	T1421
D1669	T0132
D1741	T2833
D0086	T2386
D1496	T0252
D2709	T1123
D2022	T0201
D1016	T2065
D1711	T2417
D1544	T2190
D2942	T0871
D3011	T2335
D2001	T0072
D1477	T2615
D2037	T1011
D1688	T2181
D1735	T1800
D0779	T0731
D1741	T0692
D2302	T0001
D1940	T2775
D0949	T2464
D1852	T2349
D2009	T2478
D0658	T0902
D1354	T1684
D0959	T0479
D1826	T3225
D1530	T3167
D1110	T0786
D2564	T1710
D0898	T2879
D1332	T1314
D0550	T2215
D0652	T1621
D2469	T3299
D2845	T1478
D1656	T3377
D0475	T3062
D2783	T0481
D1012	T2255
D0325	T2363
D1652	T3328
D0802	T0662
D2891	T2443
D0213	T0848
D0385	T1913
D2013	T2301
D1180	T0489
D2087	T3445
D2987	T1097
D2504	T0197
D1606	T1615
D1925	T1659
D0384	T0018
D2383	T1310
D1940	T0727
D2260	T1811
D1186	T1755
D2389	T2589
D1155	T1934
D2576	T2278
D0891	T0850
D2533	T3318
D2137	T1409
D0329	T0420
D0181	T3059
D0081	T3208
D1473	T2269
D2494	T2272
D1027	T1025
D0609	T3316
D2093	T2913
D1606	T2385
D0968	T0844
D1797	T0523
D0189	T0328
D0320	T0082
D1741	T2451
D0087	T0637
D1323	T0557
D0118	T3070
D2121	T2288
D0590	T0070
D2267	T1430
D0376	T3070
D2599	T1138
D0725	T1879
D2543	T1016
D2368	T2420
D1913	T1816
D2193	T2269
D2537	T2373
D0949	T1519
D0050	T3268
D1366	T0960
D1795	T1073
D2087	T2711
D2858	T0739
D2606	T1377
D2732	T1495
D1940	T3101
D1047	T2402
D2274	T1923
D1567	T0870
D1940	T1369
D0383	T0021
D0370	T3388
D1896	T1252
D1108	T1763
D0040	T0082
D0824	T0958
D2445	T2094
D0910	T1110
D1032	T0200
D0933	T1532
D1056	T0164
D1354	T1316
D1219	T3454
D0150	T0855
D2302	T0400
D2317	T1765
D2433	T2837
D1513	T2998
D1606	T2172
D1010	T3316
D1743	T1773
D2611	T3341
D2024	T1015
D1346	T0898
D2784	T1498
D0041	T0148
D2333	T2581
D2675	T0126
D0801	T2432
D0569	T1111
D1230	T1271
D0892	T3145
D2453	T2157
D1406	T0710
D1633	T2721
D1106	T3316
D0487	T0112
D0124	T3237
D0949	T1648
D0171	T3002
D1741	T1870
D0413	T0441
D1896	T3371
D1118	T1882
D0592	T1205
D0644	T3134
D2302	T0540
D2197	T3057
D1077	T1858
D2913	T2984
D2882	T0639
D2763	T3151
D2542	T0128
D0252	T0931
D1743	T2971
D1826	T1977
D0879	T0641
D0662	T0527
D1366	T2794
D2877	T3332
D2624	T1339
D0610	T3316
D1012	T2437
D3005	T2458
D1380	T0776
D0465	T2079
D1214	T1075
D1688	T0089
D2631	T2409
D2253	T0382
D0802	T1983
D1606	T1543
D1144	T1687
D2548	T2400
D0365	T0077
D2576	T0769
D1602	T0870
D1763	T0118
D0541	T1657
D2272	T0192
D0949	T1393
D0282	T0021
D1614	T1682
D0086	T0112
D1743	T2633
D1747	T0122
D0189	T1111
D2753	T3372
D1633	T1828
D2973	T2462
D0308	T1378
D0949	T1500
D1020	T1529
D1743	T0442
D2302	T0203
D2980	T0241
D1367	T1733
D1530	T1747
D1889	T3390
D2548	T2441
D1394	T1130
D1893	T2895
D0391	T3054
D1255	T3111
D0347	T0583
D2829	T0349
D0143	T2080
D1743	T3151
D0473	T0849
D0748	T2254
D1530	T1160
D0319	T3060
D2410	T1041
D2915	T3305
D0175	T0855
D2002	T1216
D1332	T1072
D1688	T2537
D1676	T3377
D0893	T3187
D1184	T2460
D2811	T0674
D0949	T3147
D2756	T3304
D1299	T0664
D1982	T0994
D0749	T2184
D0949	T0909
D2421	T0861
D0563	T2081
D1514	T1673
D0569	T1172
D1940	T2779
D0910	T3065
D2799	T1666
D2493	T1085
D1406	T2670
D0818	T0894
D1348	T3341
D1220	T0595
D2955	T1543
D0802	T2979
D2212	T3344
D2218	T2182
D2087	T2756
D0386	T1464
D1916	T2102
D1191	T2343
D2739	T1879
D1332	T2833
D1497	T0536
D2537	T0906
D0253	T2054
D1738	T3022
D1886	T2410
D1940	T0694
D0901	T1167
D1940	T1137
D1241	T1468
D1599	T1891
D1826	T1192
D2635	T2361
D0781	T0445
D1264	T2069
D1915	T1761
D2539	T1522
D0802	T2467
D1406	T0775
D1741	T0290
D2805	T1382
D2053	T1794
D2295	T1450
D0707	T2822
D0428	T0023
D2302	T3236
D2088	T2785
D2551	T3283
D2576	T0169
D0892	T0093
D1886	T1236
D1940	T1141
D0892	T2087
D1163	T1426
D0799	T2214
D0155	T0138
D1940	T0351
D0995	T0157
D1484	T0080
D0694	T3178
D0359	T0112
D0750	T3281
D2482	T1447
D2025	T2216
D0949	T1158
D1940	T0700
D1648	T0411
D1125	T0200
D0113	T0857
D1688	T0188
D1795	T1107
D1332	T2956
D0366	T0052
D1567	T1975
D1688	T0160
D2792	T3381
D1606	T2862
D1760	T0118
D2261	T2828
D3074	T2912
D1144	T0611
D1937	T0721
D1331	T1930
D0702	T0061
D2053	T0642
D1220	T2197
D1012	T2028
D2576	T0763
D2759	T2905
D1069	T0097
D1569	T1847
D1741	T0918
D1381	T2278
D1539	T2625
D1261	T0639
D2686	T3316
D2867	T3379
D2087	T0090
D0113	T0018
D2649	T1384
D0525	T0082
D1633	T2263
D0352	T2340
D2258	T2581
D2929	T2343
D3028	T0739
D0474	T0855
D2036	T3381
D0447	T1379
D2897	T3344
D1828	T1253
D2860	T0170
D0802	T3104
D2302	T2797
D2534	T2664
D1826	T3472
D1894	T2735
D2715	T0104
D2971	T1814
D0154	T0138
D2087	T1775
D0030	T2287
D1940	T0707
D3035	T2971
D1312	T2279
D2013	T0919
D2603	T2506
D0953	T2519
D2845	T2289
D1083	T1879
D2999	T1972
D1354	T1499
D0617	T0640
D2412	T1447
D2589	T2580
D1567	T1029
D1832	T1092
D1038	T1071
D1332	T0027
D1403	T3040
D2009	T1375
D2317	T1761
D1174	T2623
D1241	T3357
D0564	T0431
D0300	T0017
D3026	T2396
D0911	T3316
D1940	T2242
D1826	T2876
D2880	T1443
D2659	T1055
D1944	T3316
D2784	T3427
D2973	T1096
D2302	T2192
D1100	T0894
D1012	T2600
D1990	T1942
D1406	T1826
D2548	T2331
D2703	T2943
D1741	T0599
D2189	T2938
D0363	T3060
D1066	T1566
D2982	T2702
D1012	T0248
D2578	T2082
D0956	T3316
D1419	T1078
D2230	T1696
D1778	T1016
D1743	T1126
D2553	T1448
D1148	T1804
D0238	T1379
D2955	T1961
D1442	T3341
D1940	T1833
D0949	T2784
D0064	T3061
D1419	T2369
D1546	T0230
D1329	T2174
D2053	T1269
D2862	T1565
D2033	T0853
D2446	T0527
D2568	T2803
D2628	T1813
D0967	T1854
D0801	T2426
D2272	T3344
D0479	T1378
D1198	T3332
D2302	T1662
D0565	T3025
D0928	T0170
D1154	T2343
D0744	T1765
D1366	T2012
D1021	T2472
D1328	T1722
D1688	T0064
D0993	T0442
D1748	T1046
D2272	T0257
D2094	T2066
D1401	T1130
D1020	T2859
D2074	T3155
D0802	T2634
D2170	T1042
D1354	T2212
D1569	T1922
D2365	T3265
D2194	T2417
D2398	T0211
D2395	T2343
D1940	T0426
D0801	T2788
D2901	T1454
D0174	T3024
D2442	T1884
D0759	T1041
D2804	T0287
D2252	T2407
D2656	T1384
D1480	T2417
D2302	T1726
D1020	T2930
D2067	T0496
D3040	T0201
D0621	T2022
D1688	T1360
D3036	T1323
D2835	T1957
D0580	T1111
D1940	T2596
D0949	T2971
D1049	T1930
D2082	T0442
D1940	T1937
D1940	T2243
D2087	T2748
D2104	T3476
D2236	T0403
D1688	T3315
D2335	T0661
D0556	T1713
D0566	T2246
D1633	T2547
D1688	T2815
D1476	T3047
D0185	T0139
D1183	T0249
D2326	T3158
D2756	T0454
D0386	T2903
D1940	T0430
D1940	T0466
D0073	T3060
D2750	T1765
D2855	T1690
D2956	T1656
D2121	T0048
D2302	T2068
D1940	T0502
D1232	T1216
D1355	T0527
D1225	T3354
D0090	T3054
D1660	T0584
D1183	T1968
D0734	T2703
D1743	T2996
D1220	T2196
D1044	T0892
D2885	T2536
D2955	T2387
D2608	T1164
D2833	T0128
D1419	T0314
D2098	T0201
D1309	T2131
D2898	T1122
D2302	T1690
D2090	T3341
D2374	T1129
D2789	T1693
D2549	T1651
D1332	T2206
D1633	T2659
D0856	T3134
D2277	T2866
D2302	T2929
D1406	T2157
D1489	T2871
D1152	T0842
D2315	T3077
D0381	T3070
D1012	T1485
D1879	T1051
D1105	T2178
D0565	T1507
D1886	T0443
D0535	T0016
D1414	T2419
D0114	T2246
D0374	T0741
D1170	T3127
D2925	T0528
D1141	T2870
D0873	T1953
D0248	T1111
D1741	T1894
D0222	T2212
D1633	T0877
D0233	T0112
D2925	T1498
D1192	T2023
D2434	T0349
D3024	T3380
D1710	T2919
D1491	T2723
D0771	T2214
D1912	T1245
D1633	T1934
D0477	T1299
D2296	T2386
D1880	T1256
D2342	T0639
D0114	T2248
D1633	T3324
D2879	T0403
D1940	T1150
D2053	T1021
D0924	T0222
D2563	T2347
D0321	T0931
D0046	T3062
D1055	T1293
D2424	T2410
D0961	T2454
D0616	T3286
D2570	T2214
D0272	T0855
D2748	T0287
D1274	T0374
D2046	T2197
D0905	T0609
D2758	T3406
D1633	T0757
D2444	T0973
D0633	T2552
D1626	T0295
D0471	T1974
D1427	T0520
D1940	T3464
D1886	T1251
D0616	T0174
D1026	T3100
D0897	T2993
D0802	T2238
D2013	T2885
D1995	T2139
D1315	T2088
D1253	T2082
D2701	T1023
D1826	T2887
D0172	T2081
D2500	T1910
D1069	T0100
D2110	T0246
D1089	T1499
D2238	T0442
D1900	T1448
D0126	T2212
D0573	T3060
D0800	T2541
D0623	T1934
D1218	T1541
D1940	T1832
D0036	T1379
D0302	T1956
D2576	T0336
D1111	T0789
D2949	T1025
D2459	T0769
D1743	T1748
D0615	T2429
D0887	T2015
D1616	T2714
D0949	T0267
D0119	T0082
D2886	T0204
D1940	T0365
D2879	T3283
D0802	T2314
D0064	T3054
D1144	T2097
D0521	T3060
D1872	T0456
D1488	T0959
D1696	T0205
D1842	T1628
D1012	T1486
D1720	T2212
D2930	T0867
D2288	T2508
D2503	T0037
D0801	T2215
D1744	T2417
D1633	T1948
D2899	T3331
D1688	T1209
D1481	T3332
D1487	T0468
D0721	T2247
D0386	T2916
D2217	T0459
D2925	T0607
D2675	T0620
D0410	T3343
D1012	T3272
D2056	T2319
D0471	T1509
D1682	T2028
D0723	T1876
D2977	T0527
D1949	T2211
D0683	T1755
D1501	T1689
D1848	T0072
D0805	T0609
D1783	T1216
D1606	T1447
D1991	T3170
D0103	T3024
D0237	T3024
D1192	T3081
D2243	T0399
D1101	T3316
D2081	T2417
D2426	T1944
D2235	T0955
D0802	T3336
D0903	T0954
D1933	T0527
D0651	T1358
D0962	T1603
D2571	T2775
D1835	T0932
D1020	T1229
D2302	T3416
D2840	T0970
D1903	T3409
D2144	T0529
D2673	T1091
D1206	T2454
D0169	T1974
D1332	T0176
D1183	T2807
D1688	T3377
D1741	T2544
D2391	T0274
D0883	T1753
D0069	T3069
D2663	T0771
D0155	T0139
D1362	T0442
D2674	T0481
D0072	T0444
D2009	T1452
D0215	T1652
D0971	T1699
D1884	T1628
D1633	T1902
D1633	T3137
D1406	T0270
D1652	T1214
D2561	T0554
D1777	T1251
D2867	T3241
D1183	T3344
D0930	T0072
D0892	T3144
D2231	T3226
D2233	T2771
D3044	T0190
D0076	T0015
D1020	T3269
D1527	T2198
D1792	T1068
D0761	T3134
D0614	T3310
D0634	T2810
D1020	T0329
D1069	T0050
D2308	T2442
D1161	T0368
D1688	T2104
D1151	T2417
D0100	T0931
D2087	T1568
D0372	T1299
D1209	T1634
D0659	T0527
D1429	T0598
D1879	T1468
D1332	T3307
D0716	T2432
D2973	T3370
D2039	T2553
D2265	T1704
D0746	T0380
D2302	T1861
D0949	T1227
D2112	T3317
D1092	T1310
D2469	T2371
D1688	T0927
D2662	T2225
D1937	T0722
D1896	T1628
D1034	T0479
D0949	T3311
D1221	T1766
D1826	T0891
D2136	T0200
D0752	T0222
D0276	T3007
D1012	T0081
D1567	T0828
D2620	T0870
D2425	T0674
D1633	T3423
D2790	T2369
D1698	T1049
D2343	T1673
D2005	T1231
D2973	T0346
D2943	T3334
D1633	T2507
D0246	T0629
D2379	T2130
D1625	T0931
D1730	T0353
D0078	T0326
D2070	T2940
D1741	T1031
D1633	T0261
D3072	T0739
D2997	T2971
D0174	T1507
D1633	T3260
D1012	T2431
D1020	T0861
D2302	T3074
D1541	T2066
D2985	T2339
D0949	T1534
D1508	T0641
D2955	T1544
D2576	T0044
D3019	T1768
D1241	T1520
D2953	T2892
D2052	T3316
D1811	T1166
D2637	T2946
D1538	T1905
D0949	T0844
D1361	T1367
D2284	T1668
D1313	T0705
D0186	T2246
D1287	T1645
D1940	T1933
D2159	T0425
D1688	T1866
D2831	T0737
D0273	T0492
D1886	T2240
D1183	T2333
D0921	T1110
D1449	T0460
D0374	T1378
D0764	T1920
D0198	T0138
D2053	T2133
D0511	T2660
D1801	T0772
D2074	T2302
D1416	T0859
D1883	T0212
D0949	T1834
D0908	T1477
D1127	T2749
D1964	T3038
D2113	T1627
D2264	T0205
D3010	T2278
D2768	T3324
D1669	T0128
D0834	T1086
D1688	T0562
D1633	T2728
D1067	T0207
D1483	T0794
D1411	T2383
D1079	T0962
D1652	T0101
D3052	T1599
D1877	T1025
D1332	T2593
D0836	T2278
D0052	T2248
D0515	T1913
D1603	T2957
D1655	T2578
D0949	T2675
D1069	T0121
D2651	T1384
D1738	T1226
D1703	T3316
D1861	T0334
D1146	T3077
D1940	T1149
D1937	T0715
D1666	T3316
D2302	T2871
D1020	T2464
D2847	T0527
D1444	T0141
D1332	T2829
D3026	T3388
D2913	T0710
D0011	T0115
D2679	T2347
D2889	T2970
D1940	T0691
D2576	T3098
D1940	T0471
D2678	T2345
D1952	T1787
D2756	T1790
D1957	T1041
D2037	T0675
D1290	T1520
D1437	T2617
D0764	T0187
D0711	T2092
D2493	T1082
D0360	T2453
D1741	T1030
D2046	T0358
D1633	T3301
D0064	T3055
D1217	T2845
D1136	T2343
D1633	T1333
D1765	T1440
D2061	T1721
D1144	T3453
D1323	T2199
D1807	T1103
D0062	T0990
D1226	T2144
D0937	T0523
D1633	T0149
D1411	T2227
D1003	T3148
D2673	T1780
D0952	T0137
D1531	T1268
D0169	T1171
D1855	T1852
D1807	T0826
D1826	T2889
D1937	T0627
D1814	T0820
D1344	T0638
D2865	T0224
D0854	T3134
D2887	T1605
D2087	T2895
D1332	T1334
D1826	T1066
D2624	T2455
D2277	T2669
D1688	T1153
D2305	T3178
D2671	T2203
D2460	T2450
D1893	T0904
D1228	T1767
D1569	T1849
D0697	T0747
D0801	T2588
D0802	T0224
D0291	T0115
D2619	T0059
D1132	T3198
D1567	T0164
D2624	T3370
D1216	T1766
D1020	T0273
D2893	T1929
D1020	T0303
D1553	T0919
D0892	T3267
D0859	T3134
D2185	T0376
D0633	T0532
D3009	T3372
D0263	T0112
D1766	T1440
D1723	T3333
D3019	T0355
D2850	T1362
D2560	T1673
D0076	T0017
D2151	T2175
D1858	T1110
D0056	T1111
D2840	T0170
D2458	T0343
D0150	T0138
D1996	T1037
D2349	T3044
D2265	T0661
D2302	T1895
D1940	T0728
D1940	T2747
D1196	T0403
D0774	T1130
D1633	T1053
D1617	T2581
D2143	T1677
D0185	T0138
D1741	T2825
D1398	T0286
D1914	T1933
D0060	T1042
D1009	T0560
D2223	T1431
D1333	T1411
D0949	T3443
D2433	T1679
D2756	T0926
D0802	T1282
D2596	T1832
D0602	T0527
D2213	T1673
D0641	T0813
D2302	T2698
D3032	T3476
D2146	T2871
D1626	T1084
D1682	T1083
D3016	T3131
D0667	T3374
D0949	T3352
D1553	T3221
D2908	T2847
D2066	T1673
D2053	T1941
D1940	T1138
D1688	T1717
D0031	T0076
D2749	T2249
D1332	T2215
D3052	T3414
D0603	T0533
D1633	T0354
D0169	T0333
D2781	T0900
D1787	T2746
D2881	T2720
D1685	T0302
D2087	T1571
D2756	T2897
D2526	T0187
D1439	T0127
D0071	T0138
D2973	T3369
D0570	T0441
D2238	T0676
D1975	T0895
D3076	T2081
D2302	T3452
D2491	T2971
D2672	T2740
D1937	T2779
D1896	T1237
D1150	T1574
D1910	T2437
D2642	T3133
D1829	T0346
D2534	T3048
D2617	T3318
D1012	T2278
D1069	T0250
D1411	T2866
D2576	T2059
D2382	T2328
D0533	T0115
D2485	T0851
D1940	T0709
D0244	T0856
D2705	T1912
D1438	T0128
D0243	T0138
D2302	T1554
D0004	T0432
D1477	T2921
D1502	T0774
D2053	T3363
D1633	T2832
D1652	T0169
D1633	T0843
D0007	T0017
D2675	T0128
D1633	T1946
D1940	T1059
D2984	T0346
D0018	T0139
D2548	T2044
D1332	T3134
D0707	T1183
D1468	T1455
D1741	T2102
D2435	T2348
D1278	T0866
D1940	T2610
D0018	T0083
D0566	T2248
D0534	T0420
D0639	T2619
D0275	T0238
D1940	T0640
D1688	T2204
D0065	T0024
D2265	T1599
D0949	T1164
D1903	T2843
D2053	T1484
D2823	T1182
D1652	T2522
D1192	T3148
D1029	T1488
D2845	T2298
D1347	T0200
D1953	T3145
D2988	T3346
D3047	T1339
D3004	T1519
D1886	T1176
D1934	T1446
D0322	T0632
D1652	T0981
D2664	T1673
D1249	T2971
D1567	T1891
D1411	T0561
D1688	T0998
D2471	T1590
D1595	T0639
D2087	T1953
D2087	T0006
D2976	T2983
D3067	T0176
D2777	T1613
D1567	T0366
D0335	T0238
D1366	T2647
D1058	T0036
D0531	T3060
D1826	T1428
D2427	T2417
D1002	T0176
D0077	T1919
D2696	T3132
D2544	T0170
D1652	T2514
D0768	T2465
D1886	T1257
D1128	T3226
D1403	T3064
D2056	T2624
D2756	T3157
D0949	T2907
D1062	T1463
D1688	T1001
D1012	T2833
D0712	T3468
D1449	T0462
D2036	T1010
D1332	T2783
D0018	T1378
D2087	T2109
D1987	T0813
D0489	T1792
D0586	T2081
D0163	T2312
D2124	T0193
D1354	T0366
D0794	T1673
D1257	T0319
D1633	T2420
D1940	T2570
D2283	T1006
D1046	T2639
D2850	T2778
D0176	T1509
D2903	T1884
D2623	T0071
D0339	T0628
D2201	T1814
D2248	T0748
D0998	T0273
D0540	T0018
D1705	T0861
D1780	T0204
D0833	T0794
D2861	T3332
D0962	T2326
D2495	T2368
D0432	T3007
D1040	T2947
D2496	T0906
D0892	T2086
D0514	T3268
D2781	T3323
D1305	T0200
D0119	T0083
D0700	T1673
D2163	T1318
D2988	T3253
D0949	T1492
D1741	T1038
D1893	T2976
D1739	T1690
D1978	T3289
D1220	T2445
D1606	T0682
D1211	T1864
D1065	T1955
D2756	T0836
D1176	T1757
D2185	T0048
D2891	T2872
D1664	T3100
D1743	T3053
D2913	T0377
D0017	T0910
D2105	T1338
D1605	T2097
D2053	T0723
D2505	T0597
D1610	T0863
D1952	T0442
D1332	T2738
D2850	T3072
D0163	T2224
D1892	T2370
D0437	T3287
D1610	T0865
D1865	T1958
D0949	T2973
D1331	T0778
D1940	T2726
D0802	T1274
D0018	T0082
D0093	T3020
D0998	T3090
D0892	T3146
D0098	T2212
D0949	T1728
D0810	T0798
D1743	T2741
D1633	T3042
D1416	T3249
D1959	T0104
D1438	T0124
D0595	T2509
D1630	T1016
D1299	T3440
D1722	T2247
D0927	T3273
D2625	T0240
D2034	T2318
D0695	T0173
D1788	T1958
D0796	T1343
D2053	T2909
D2006	T0197
D1020	T0911
D1688	T3406
D2900	T1980
D2794	T2242
D1253	T2073
D2924	T2417
D1448	T2110
D0843	T3134
D2349	T0803
D1130	T1081
D1530	T1947
D0256	T0432
D2222	T0451
D0203	T2248
D1314	T2971
D2528	T0270
D2638	T0931
D0122	T2340
D0418	T2248
D1284	T0079
D0840	T2417
D1920	T2632
D1183	T0447
D0886	T0041
D2302	T2274
D2459	T0671
D0949	T1390
D1858	T1228
D2220	T0206
D2677	T1237
D1183	T2421
D1594	T2096
D1104	T3316
D0866	T2159
D1945	T2895
D1472	T0225
D2515	T0141
D2784	T1499
D2873	T1518
D1476	T0957
D1103	T3316
D1111	T0786
D2685	T3132
D0996	T1016
D3047	T2458
D2970	T3239
D2789	T1703
D0019	T2953
D2992	T3374
D1940	T0713
D0393	T0421
D2053	T3215
D0887	T1555
D0361	T0833
D0890	T2973
D1020	T3311
D2433	T2417
D2792	T0241
D3046	T1289
D1850	T1881
D1000	T0554
D0581	T0112
D1192	T2145
D1886	T1669
D0677	T0609
D1746	T0279
D1058	T0312
D2459	T2092
D2302	T0511
D2349	T1386
D1688	T1059
D2577	T0208
D0304	T0070
D1605	T0619
D0950	T1155
D0621	T2603
D1366	T2195
D0815	T3079
D0318	T2963
D1020	T1971
D1207	T2247
D1777	T3286
D1896	T1257
D1294	T1469
D1751	T1688
D0949	T1839
D1713	T0442
D1069	T0080
D0519	T2521
D2784	T2096
D2700	T0556
D1192	T0350
D1606	T2751
D1968	T3212
D2107	T0635
D0868	T3451
D0476	T0244
D2982	T3350
D0164	T2452
D0512	T1187
D0955	T1386
D1947	T0614
D3029	T0739
D0676	T2575
D1880	T1251
D3057	T3119
D3002	T1830
D1845	T2279
D1957	T1373
D2562	T2296
D1208	T2384
D0949	T2906
D2073	T0517
D1882	T1284
D2982	T0943
D3071	T2369
D2913	T2266
D0709	T2441
D1299	T2417
D2087	T1947
D1688	T2114
D2688	T0230
D1680	T2055
D0359	T0139
D2373	T0424
D2053	T2736
D1940	T0705
D1894	T1237
D0949	T2944
D1593	T0378
D2513	T3316
D0949	T1354
D0829	T2098
D1626	T1522
D1299	T1352
D1683	T1853
D1241	T0598
D1740	T0892
D0934	T1044
D1382	T1760
D1574	T0353
D1688	T1447
D1410	T0746
D2604	T2144
D2743	T1759
D0220	T1996
D0614	T3309
D2459	T0673
D0228	T2186
D0200	T2660
D2436	T1054
D1850	T0210
D0886	T0098
D2302	T1367
D3033	T3476
D2185	T1723
D0591	T0453
D0949	T0830
D2982	T1097
D0497	T2212
D0326	T0559
D2548	T0751
D0747	T2065
D2865	T0574
D1940	T1934
D2282	T2498
D1354	T2208
D1826	T0271
D2260	T1735
D1620	T3324
D0745	T2343
D2360	T1945
D2302	T0449
D0180	T0148
D2545	T0639
D2551	T0150
D2388	T0060
D1162	T1929
D0801	T1340
D2973	T3018
D1318	T0972
D2841	T2534
D2960	T2737
D0398	T2241
D2433	T1521
D0355	T1884
D1914	T1929
D1741	T2321
D2784	T1037
D2342	T0629
D0949	T2042
D1606	T0171
D0065	T1675
D0473	T0848
D1940	T2548
D0852	T3316
D3018	T0991
D1792	T1066
D3045	T1289
D2302	T2461
D1183	T3023
D0165	T0070
D1372	T2247
D1518	T2991
D2955	T2969
D2514	T3332
D2416	T1934
D2053	T0590
D1183	T1132
D0462	T1378
D0068	T0838
D3043	T0491
D2227	T0382
D1323	T0070
D1688	T0975
D1633	T0640
D2944	T2961
D1886	T1240
D0538	T1111
D0915	T0276
D2824	T1765
D0890	T2971
D2361	T2383
D0428	T0857
D2128	T0104
D0024	T1465
D2576	T0502
D0214	T2155
D2349	T2699
D0545	T0931
D2302	T3053
D1990	T1368
D2433	T1787
D1597	T1467
D1887	T3225
D2636	T2295
D1081	T3373
D0212	T3060
D0931	T1881
D1688	T0061
D0776	T1653
D0949	T0104
D1050	T1933
D1020	T3270
D1638	T2308
D0515	T3054
D2985	T0368
D2174	T1815
D2850	T2862
D0807	T1673
D2122	T1216
D2875	T2417
D0949	T1395
D1531	T1503
D2038	T1508
D0949	T2185
D1018	T3316
D1633	T0090
D2328	T1882
D1389	T1449
D0773	T1673
D0945	T0010
D1181	T1418
D1554	T1906
D2311	T3077
D1889	T1709
D0822	T2211
D2845	T1585
D2738	T2682
D2958	T2288
D0072	T0441
D1707	T0201
D3053	T2058
D2521	T3143
D1914	T0276
D1688	T1002
D1743	T0729
D1490	T1634
D1940	T1929
D2588	T0285
D1748	T1048
D0949	T1373
D0943	T0256
D1556	T3302
D0196	T2660
D1757	T0612
D0014	T3021
